"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1871835801","6551 S Revere Pkwy Ste 255","","Centennial","CO","801116471","US","7203355572","",""
"1053947358","705 Cajon St","","Redlands","CA","923735939","US","9092833963","",""
"1780045682","1720 E Cesar E Chavez Ave","","Los Angeles","CA","90033","US","3232685000","",""
"1770088668","4800 Sand Point Way NE","OC.7.830","Seattle","WA","981053901","US","2069872525","",""
"1093057366","929 SW Mulvane St","","Topeka","KS","666061677","US","7852704100","","7852704202"
"1093057366","1500 SW 10th Ave","","Topeka","KS","666041301","US","7853546000","","7853545114"
"1508443771","265 SE John Jones Dr Ste 102","","Burleson","TX","760288356","US","6829900747","",""
"1134651771","9200 W Wisconsin Ave","","Milwaukee","WI","532263522","US","4148050812","","4148050855"
"1134651771","50 N Medical Dr","","Salt Lake City","UT","841320001","US","8015812121","",""
"1366948648","4301 W Markham St # 515","","Little Rock","AR","722057101","US","5016031656","",""
"1366948648","410 W 10th Ave","","Columbus","OH","432101240","US","6142933333","",""
"1982284527","995 Gateway Center Way Ste 300","","San Diego","CA","921024550","US","6193982156","",""
"1689293532","3400 Spruce St","","Philadelphia","PA","191044238","US","2156622250","","2156153995"
"1780203232","10666 N Torrey Pines Rd","","LA Jolla","CA","920371027","US","8585543200","",""
"1063947612","817 Princeton Ave SW","POB II, Suite 106","Birmingham","AL","352111333","US","2059711257","",""
"1063947612","1675 Aurora Ct","","Aurora","CO","800452517","US","7208480000","",""
"1144802547","2080 Child St Dept 5000","","Jacksonville","FL","322145000","US","9045427762","",""
"1811343726","433 Plaza St","","Bogalusa","LA","704273729","US","9857306803","","9857306806"
"1467665760","167 W Main St","","Morristown","TN","378144628","US","4235811118","","4235811118"
"1003175415","7700 Folsom Blvd","","Sacramento","CA","958262608","US","9163863645","","9163863613"
"1003175415","1847 Iron Point Rd Ste 120","","Folsom","CA","956308837","US","9162090533","",""
"1487065066","1730 E Woodlawn Rd","Suite D","Charlotte","NC","282092234","US","7043841554","","7043841552"
"1841780616","434 Hospital Dr","","Linville","NC","28646","US","8282624100","",""
"1295787877","1102 Saint Marys Rd","","Junction City","KS","664414139","US","7852380325","",""
"1346628880","333 H St Ste 2010","","Chula Vista","CA","919105556","US","6199065435","",""
"1346628880","101 The City Dr S Rm 207","","Orange","CA","928683201","US","7144565770","",""
"1184833949","18221 East 17 th stresst","","Santa Ana","CA","92705","US","7147600930","",""
"1467190371","705 Lundorff Dr","","Sandstone","MN","550725099","US","3202452211","",""
"1780064220","251 NE Garden Valley Blvd Ste N","","Roseburg","OR","974702085","US","5414403685","","5418020888"
"1780064220","621 W Madrone St","","Roseburg","OR","974703090","US","5414403685","","5419573704"
"1649909227","6303 Blue Lagoon Dr Ste 400","","Miami","FL","331266040","US","9705804573","",""
"1952696775","Wramc Bldg 2 Rm 2G01","6900 Georgia Ave NW","Washington","DC","203070001","US","2023561012","41826",""
"1952696775","650 Huebner Rd","","Fort Riley","KS","664424030","US","7852397151","","7852394937"
"1952696775","9040 Jackson Ave","","Tacoma","WA","984314030","US","2539684479","","2539685903"
"1740710961","600 Bercut Dr","","Sacramento","CA","958110131","US","9164401500","","9164401514"
"1225567308","2365 S Huron Pkwy","","Ann Arbor","MI","481045156","US","7346778700","","7348394137"
"1538844832","9430 Park West Blvd Ste 230","","Knoxville","TN","379234204","US","8655608550","",""
"1952927899","2865 N Clybourn Ave","","Chicago","IL","606188269","US","7732700469","",""
"1952927899","1806 N Damen Ave","","Chicago","IL","606475511","US","7732700469","",""
"1235799560","1901 W Harrison St","","Chicago","IL","606123714","US","3128646000","",""
"1235799560","3308 Tulane Ave","","New Orleans","LA","701197100","US","5048212601","","5048146047"
"1932304797","3851 Roger Brooke Dr","MCHE-QD (Creds)","Fort Sam Houston","TX","782344501","US","2103930411","","2109164721"
"1932304797","2301 Erwin Rd","","Durham","NC","277054699","US","9196848111","",""
"1871857615","2865 N Clybourn Ave","","Chicago","IL","606188269","US","7732700469","",""
"1871857615","7357 North Ave","","River Forest","IL","603051230","US","7732700469","",""
"1669736401","2865 N Clybourn Ave","Ground Floor","Chicago","IL","606188269","US","7732700469","",""
"1669736401","7357 W North Avenue","","River Fores","IL","60305","US","7732700469","",""
"1639308265","3544 30th St","","San Diego","CA","921044120","US","6195152424","",""
"1982266722","360 Steamboat Ave","","Felton","DE","199433074","US","8482232252","",""
"1437312402","3 Crossing Blvd Ste 1","","Clifton Park","NY","120654172","US","5188223591","",""
"1710328505","100 N Academy Ave","","Danville","PA","17822","US","5702149585","","5702149519"
"1710328505","1227 E Rusholme St","","Davenport","IA","528032459","US","5624213120","",""
"1710328505","1650 Grand Concourse","","Bronx","NY","104577606","US","6466750497","",""
"1710328505","100 N Academy Ave","","Danville","PA","17822","US","5702149585","","5702149519"
"1619976230","1 Burdick Expy W","","Minot","ND","587014406","US","7018575000","",""
"1619976230","6000 Hospital Dr","","Hannibal","MO","634016887","US","5732485301","","5732485302"
"1619976230","2305 37th Ave SW","","Minot","ND","587017669","US","7018575000","",""
"1457030298","10120 Lanes Bridge Dr","","Madera","CA","936368890","US","5594315532","",""
"1457030298","775 E Spruce Ave","","Fresno","CA","937203016","US","5594315073","",""
"1457030298","1942 E Niles Ave","","Fresno","CA","937202344","US","5593234957","",""
"1457030298","1027 N Van Ness Ave","","Fresno","CA","937283429","US","5592687613","",""
"1457030298","1415 W Barstow Ave","","Fresno","CA","937113018","US","5594389344","",""
"1457030298","7120 N Marks Ave Ste 110","","Fresno","CA","937110268","US","7245044002","",""
"1457030298","1853 E Niles Ave","","Fresno","CA","937202342","US","5593253892","",""
"1457030298","718 E Minarets Ave","","Fresno","CA","937203010","US","5594471114","",""
"1457030298","4291 N Millbrook Ave","","Fresno","CA","937263438","US","5592247967","",""
"1720535149","111 E 210th St","","Bronx","NY","104672401","US","7874623660","",""
"1831403336","4030 Wake Forest Rd Ste 349","","Raleigh","NC","276090010","US","8133442217","",""
"1831403336","1942 Broadway Ste 314C","","Boulder","CO","803025233","US","8133442217","",""
"1831403336","7901 4th St N Ste 300","","St Petersburg","FL","337024399","US","8133442217","",""
"1831403336","100 N Howard St Ste R","","Spokane","WA","992010508","US","8133442217","",""
"1831403336","2222 W Grand River Ave Ste A","","Okemos","MI","488641604","US","8133442217","",""
"1245783075","8015 41st Ave Apt 711","","Elmhurst","NY","113731273","US","2014232706","",""
"1154058675","146 E Haiti Rd","","Berea","KY","404031650","US","8598937575","",""
"1154058675","208 Kidd Dr","","Berea","KY","404039593","US","8594287862","","8599997869"
"1285317354","1506 S Oneida St","","Appleton","WI","549151305","US","9207382000","",""
"1902680390","1001 Rohlwing Rd","","Elk Grove Vlg","IL","600073217","US","8475248800","",""
"1164206561","801 W 18th St","","Wilmington","DE","198023852","US","3026512740","",""
"1821872227","703 N Flamingo Rd","","Pembroke Pines","FL","330281006","US","9548447180","",""
"1689458093","182 SW Academy St","","Dallas","OR","973381996","US","5039623928","",""
"1386311363","2083 Klockner Rd","","Hamilton","NJ","086903415","US","6092224902","",""
"1366163453","3135 W Broadway","","Council Bluffs","IA","515013359","US","7123289100","",""
"1124786561","1078 S Water Ave","","Gallatin","TN","370663959","US","8668160433","",""
"1790269066","1112 Red Bird Dr","","Cedar Park","TX","786135464","US","5125079029","","5125033046"
"1861115065","1806 N Damen Ave","","Chicago","IL","606475511","US","7732700469","",""
"1649755109","1490 E Walnut St Ste A","","Watseka","IL","609701806","US","8154327693","","8159367228"
"1043785124","1400 W Lombard St Ste 331","","Baltimore","MD","212233134","US","2252550899","","2253414345"
"1003169830","2865 N Clybourn Ave","","Chicago","IL","606188269","US","7732700469","",""
"1003169830","2345 S Lynhurst Dr","Suite 205","Indianapolis","IN","462418630","US","3172478900","","3172478935"
"1003532623","2865 N Clybourn Ave","","Chicago","IL","606188269","US","7732700469","",""
"1710254743","1200 Enclave Pkwy","Suite 200","Houston","TX","770771764","US","2818701000","",""
"1164708772","6565 Fannin","Fondren 270","Houston","TX","77030","US","7134413020","","7137937064"
"1164708772","1275 York Ave","C-1179","New York","NY","100656007","US","2126396673","",""
"1316310980","2705 S. Alma School Rd.","Ste #2","Chander","AZ","852864400","US","8662732451","",""
"1316310980","221 N. Kansas Street","Ste. 700","El Paso","TX","799011443","US","8662732451","",""
"1316310980","201 N. 4th St.","","Artesia","NM","882102168","US","8662732451","",""
"1316310980","301 N. Canyon St.","","Carlsbad","NM","882205809","US","8662732451","",""
"1316310980","950 W. Aztec Ave.","","Gallup","NM","873016666","US","8662732451","",""
"1316310980","1211 8th St.","Ste. C","Alamogordo","NM","88310","US","8662732451","",""
"1316310980","1012 Marquez Place","Ste 106B","Santa Fe","NM","875051833","US","8662732451","",""
"1316310980","6565 Americas Parkway NE","Ste. 200","Albuquerque","NM","871108172","US","8662732451","",""
"1316310980","1224 W. 21st Street","","Clovis","NM","881014199","US","8662732451","",""
"1316310980","500 Hudson","","Silver City","NM","880615435","US","8662732451","",""
"1316310980","2301 E. 20th St.","","Farmington","NM","874018905","US","8662732451","",""
"1326642034","7210 Murray Dr","","Stockton","CA","952103339","US","2096365000","",""
"1083325534","1806 N Damen Ave","","Chicago","IL","606475511","US","7732700469","",""
"1336808070","2865 N Clybourn Ave Ste 1","","Chicago","IL","606188270","US","7732700469","",""
"1710524756","2215 Burdett Ave","","Troy","NY","121802466","US","5185258600","","5182713440"
"1487126215","2440 Willamette St Ste 201","","Eugene","OR","974053170","US","5414852711","",""
"1881101749","200 Lothrop St","","Pittsburgh","PA","152132536","US","4126478762","",""
"1164769642","710 Birchwood Ave Ste 201","","Bellingham","WA","982251720","US","3607886870","","3607886872"
"1417545526","3200 S University Dr","","Davie","FL","333282018","US","9542621250","",""
"1417545526","3537 Forest Hill Blvd","","West Palm Beach","FL","334065867","US","5613288433","",""
"1275079543","55 Fruit St","","Boston","MA","021142696","US","6177265837","",""
"1275079543","25955 W 327th St","","Paola","KS","660714920","US","9135579096","","9132949247"
"1164012720","1623 Ford Ave","","Wyandotte","MI","481922303","US","7343897167","","7344316378"
"1780656025","300 Halket St","Magee-Womens Hospital","Pittsburgh","PA","152133108","US","4126414260","",""
"1548566607","6300 E Hampden Ave Unit C356","","Denver","CO","802227678","US","7202518884","",""
"1922632058","2500 W A St Ste 201","","Moscow","ID","838436000","US","2088832828","",""
"1649301938","1717 Dixie Hwy Ste 414","","Ft Wright","KY","410112766","US","8594866611","",""
"1215496963","9005 S Pecos Rd Ste 2520","","Henderson","NV","890747191","US","7028185000","","7028185000"
"1215496963","3820 S Jones Blvd","","Las Vegas","NV","891032228","US","7028185000","","7028185001"
"1215496963","9070 W Cheyenne Ave Ste 100","","Las Vegas","NV","891298935","US","7028185000","",""
"1356475545","3808 Flower St","","Cudahy","CA","902014108","US","3237735836","",""
"1356475545","5628 E Slauson Ave","","Commerce","CA","900402922","US","3233189960","","3237803211"
"1063874758","5323 Harry Hines Blvd","","Dallas","TX","753907201","US","2145908000","",""
"1063874758","UW Hospitals & Clinics","600 Highland Ave","Madison","WI","537920001","US","6082636400","",""
"1063874758","6201 Harry Hines Blvd","","Dallas","TX","75390","US","2146335555","",""
"1164927059","200 Westgate Cir Ste 104","","Annapolis","MD","214013378","US","4102684770","",""
"1760987663","1000 10th Ave Ste 3A-02","","New York","NY","100191147","US","2122596777","","2125238605"
"1215203229","727 N Beers St","","Holmdel","NJ","077331514","US","7327395900","",""
"1215203229","348 W 57th St Ste 180","","New York","NY","100193702","US","8016317318","",""
"1992237945","47 New Scotland Ave","Dept. of Pediatrics","Albany","NY","122083412","US","5182626248","",""
"1992237945","101 Dudley St","","Providence","RI","029052499","US","4014441122","",""
"1093344020","10000 SW Innovation Way","","Port Saint Lucie","FL","349872111","US","7722235618","","7722885834"
"1093344020","200 SE Hospital Ave","","Stuart","FL","349942346","US","7722235618","",""
"1407318587","2075 E Flamingo Rd","","Las Vegas","NV","891195188","US","7023884000","",""
"1407318587","5400 S Rainbow Blvd","","Las Vegas","NV","891181859","US","7028533000","",""
"1407318587","657 N Town Center Dr","","Las Vegas","NV","891446367","US","7022337000","",""
"1407318587","1050 W Galleria Dr","","Henderson","NV","890114800","US","7029637000","",""
"1225424823","525 E Main St","","El Cajon","CA","920204007","US","6195152498","",""
"1154717775","4015 Lake Otis Pkwy Ste 101","","Anchorage","AK","995085235","US","9073755201","",""
"1205323110","39000 Bob Hope Dr","","Rancho Mirage","CA","922703221","US","7603408248","",""
"1205323110","72650 Fred Waring Dr Ste 106","","Palm Desert","CA","922605007","US","7603461133","",""
"1427747450","111 Newman St","","East Tawas","MI","487301272","US","9893344837","",""
"1982050100","73-1149 Ahulani St # A","","Kailua Kona","HI","967409419","US","2094990532","",""
"1083092134","2800 Main St","","Bridgeport","CT","066064292","US","8085862903","",""
"1083092134","7290 El Cajon Blvd","","San Diego","CA","921151829","US","6199065347","",""
"1083092134","333 H St Ste 2010","","Chula Vista","CA","919105556","US","6199065435","",""
"1982871331","2540 East St","John Muir Health Breast Health Center","Concord","CA","945201906","US","9256742001","","9256742209"
"1326484437","4065 3rd Ave","","San Diego","CA","921032184","US","6195152300","",""
"1972557312","550 University Blvd","UH3124","Indianapolis","IN","462025149","US","3179448162","",""
"1386904530","2535 Kettner Blvd","Suite 1A4","San Diego","CA","921011250","US","6196150701","",""
"1174960686","9500 Gilman Dr","9116A","LA Jolla","CA","920935004","US","8585344040","","8588220231"
"1174960686","3665 Kearny Villa Rd Ste 101","","San Diego","CA","921231954","US","8589665832","",""
"1386219897","1423 N Jefferson Ave Ste B99","","Springfield","MO","658021917","US","","",""
"1386219897","1423 N Jefferson Ave","","Springfield","MO","658021917","US","","",""
"1689102865","1901 W Western Ave Ste B","","South Bend","IN","466193570","US","5742349033","4332",""
"1689102865","825 E Rollins Rd","","Round Lake Beach","IL","600732244","US","2247570050","",""
"1689102865","149 N Virginia St Ste 100","","Crystal Lake","IL","600143494","US","8154446444","",""
"1689102865","416 E Roosevelt Rd Ste 102","","Wheaton","IL","601875589","US","6302608530","",""
"1689102865","106 E State Rd","","Island Lake","IL","600429604","US","8475261920","",""
"1689102865","2770 S Highland Ave Ste 103","","Lombard","IL","601485412","US","6304266996","",""
"1306259965","1642 Kings Hwy N","","Cherry Hill","NJ","080342302","US","8564336045","",""
"1306259965","1601 Walnut St Ste 402","","Philadelphia","PA","191022903","US","2159720181","",""
